"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gm43088",57.8680368340769,0.0390700151979957,0.212834866173263,0.183569618552019,0.85435109893211,0.999958958199752
"Abhd17c",2005.76005531986,0.187750708709238,0.12796623256268,1.46718946826285,0.14232452109407,0.999958958199752
"Olfr806",1.54517493658385,0.103166081724186,0.874548416804214,0.11796497454215,0.906095410326469,NA
"Zdhhc5",2873.86683242813,0.0708378751284302,0.100732355820886,0.70322861558394,0.48191328884231,0.999958958199752
"Olfr24",1.05671886312169,-0.971410943896715,1.0567665968421,-0.919229418113277,0.357975586943397,NA
"Gm37211",1.70160068447504,0.459834301157168,0.686549113117787,0.669776265632255,0.503000425784153,NA
"Vamp2",640.00862953537,0.105205667115605,0.185748615771868,0.566387354642881,0.571130489047725,0.999958958199752
"A030005L19Rik",6.87338382374059,0.211732556291103,0.382502874249476,0.553545007227858,0.579890270623471,0.999958958199752
"Gm12576",18.8542701065038,0.187188551786652,0.207971421759156,0.900068625791425,0.368083731199619,0.999958958199752
"Foxn4",0.523084192477728,-0.204045523536371,1.92558691393571,-0.105965366745935,0.915609830767507,NA
"Ypel4",21.780157798146,0.0502542948253906,0.299691934660892,0.167686510757303,0.866829908776037,0.999958958199752
"Rtkn",994.753195272131,-0.170951577706452,0.150307081644363,-1.13734879179503,0.255392505316111,0.999958958199752
"Gm43517",0.670350352399253,-0.288932092312073,1.44526184324264,-0.199916778861203,0.841545667699997,NA
"Tctn3",126.084664648206,0.0651303159661355,0.110950365235681,0.587022096121863,0.557188866811597,0.999958958199752
"Dynlt3",1154.34023284617,0.0345103468535144,0.163889065207683,0.2105713813779,0.833221745929892,0.999958958199752
"Mcts1",329.870530862887,0.0368137195102369,0.127471341801933,0.288799968603441,0.772734456135692,0.999958958199752
"Cnrip1",44.5644458730255,-0.191149937168647,0.195209250247351,-0.979205324165935,0.327478538474607,0.999958958199752
"Gm33586",1.97213748840235,1.10951949159867,0.896975266521085,1.23695661743488,0.216103188897175,NA
"Adipor2",9770.97740258221,-0.0153005932336158,0.22654388617646,-0.067539201749624,0.946152454772751,0.999958958199752
"Ubap1l",9.75487980579222,0.0394018627524959,0.370048350735683,0.106477606707778,0.915203421652308,0.999958958199752
"Fam166a",0.704147187045889,-0.0544867688405213,0.962155519912621,-0.0566298978833168,0.954840017687204,NA
"Harbi1",405.946496137546,0.058256457733796,0.0728922600664934,0.799213217983,0.424166788819493,0.999958958199752
"Prg2",289.920552166331,0.123863631955742,0.31025525501317,0.399231374664336,0.689722727280303,0.999958958199752
"Olfr811",0.45505924133274,-1.67267173704323,1.51536830619743,-1.10380541166294,0.269677556841322,NA
"Gm13716",0.337000692583371,1.12211697599366,1.56461448800404,0.717184318946917,0.473260373652465,NA
"Ctsd",5962.32773076127,-0.0396605508411777,0.12791308119043,-0.310058599730964,0.756516394436555,0.999958958199752
"Igfbp7",2061.97478662176,-0.232503608299517,0.146905703819949,-1.58267243717425,0.113496143714317,0.999958958199752
"Gm42895",152.121393783605,0.304372396519142,0.229265437511031,1.32759826262298,0.184310858814421,0.999958958199752
"Src",2930.3352592483,-0.0574654085391157,0.148682496496707,-0.386497468721131,0.699128276919266,0.999958958199752
"Mcrip1",261.073696189838,-0.00920846510803969,0.107202470413913,-0.0858978815738618,0.931547595547321,0.999958958199752
"Phf11d",166.072989491218,-0.167452498309205,0.150910411775073,-1.10961527663702,0.267164845461951,0.999958958199752
"Gm27195",0.358987929232139,-0.0457044738280506,1.39913392485213,-0.0326662609034236,0.973940729422795,NA
"Gm37347",17.6538002154576,0.452063566946859,0.504152658394555,0.896679923074153,0.369889736799043,0.999958958199752
"Osbpl9",1993.49720934601,-0.0202822517139422,0.12350254784431,-0.164225370795674,0.869553729243157,0.999958958199752
"Pax8",152.998881635854,-0.0605640821860963,0.304739529684032,-0.19874048584669,0.842465752555083,0.999958958199752
"Gm38211",57.479571187639,0.337992824522766,0.221219307904063,1.52786313150091,0.126546523723638,0.999958958199752
"Ift52",554.757225349769,-0.117314078021396,0.0886913982557941,-1.32272216165824,0.185927790804371,0.999958958199752
"Vmn2r45",4.11759070706188,-0.525512349713362,0.493340071461497,-1.06521318683187,0.286779467522215,0.999958958199752
"Gm28230",8.1286611398179,-1.18608471221632,0.438524964942046,-2.70471422846604,0.00683631729154117,0.510419603028904
"Snw1",1639.58348391151,-0.0740428858086786,0.124807245829029,-0.593257909962285,0.553008562364358,0.999958958199752
"Slc26a7",5.09293962945832,2.64956502545968,0.703931165902588,3.76395470722252,0.000167247188920218,0.0917987963375663
"Mak",2.54271110460633,0.00789289380317456,0.561900282352945,0.0140467873945947,0.988792653767942,0.999958958199752
"Olfr1000",0.806252688960327,-0.385300084560383,1.02542813697429,-0.375745574621427,0.70710605277228,NA
"Gm16287",31.1511488950467,-0.0806915443109068,0.219568947695418,-0.367499799756933,0.713246241175679,0.999958958199752
"Gm16191",0.547859739203151,0.0275699450675276,0.997896455910657,0.0276280619138665,0.977958800033694,NA
"Taco1",427.230316070857,0.0379635926689394,0.11558824240724,0.328438186084586,0.742580374511896,0.999958958199752
"Sprr2a2",26736.7009728216,0.50849923455711,0.430336890454086,1.18163059183829,0.237352309555538,0.999958958199752
"Gm49226",0.642356445169567,-0.171777161798893,1.05268476932476,-0.16318005808052,0.870376667093858,NA
"Ptcd1",613.932365520755,-0.106405036825076,0.0701430131990666,-1.51697271007018,0.129273574249194,0.999958958199752
"Trp53i11",560.305000040011,0.116959145893394,0.181004993544301,0.646165299659362,0.518172309566596,0.999958958199752
"Ghr",1319.0836871971,-0.0475987134671611,0.204413811795202,-0.2328546835908,0.815874248440859,0.999958958199752
"Klhdc8a",46.5106702624252,-0.24374881101425,0.2543263282569,-0.958409664798976,0.337856223606842,0.999958958199752
"Olfr1012",0.816069431257584,-0.340389641294126,0.800219381702734,-0.425370403513389,0.670566677860469,NA
"Gm43792",43.4363628291503,0.274805654754065,0.248196553602252,1.10720979306769,0.268203234468947,0.999958958199752
"Olfr1013",0.632451266758257,-1.91156337218462,1.50644523115887,-1.2689232456955,0.204468440592591,NA
"Tmem231",66.4265642538494,0.0266220550580579,0.197118887079838,0.135055830785385,0.892567732062202,0.999958958199752
"Gm37730",8.96456189730625,-0.316472479185293,0.404203887595431,-0.782952586299841,0.433654955391203,0.999958958199752
"Gm48737",4.339648227422,0.859523275014112,0.500209983059395,1.7183249117842,0.0857373679137797,0.999958958199752
"Xlr3c",2.99026644114371,-0.0505368185703901,1.2626562401862,-0.0400242100438498,0.968073824930758,0.999958958199752
"Tprgl",1374.737271338,-0.000297535006949337,0.124733161135376,-0.00238537213553352,0.998096750206204,0.999958958199752
"Nfia",1429.14047949813,0.197871041201375,0.142818817287664,1.38546898062336,0.16590911111191,0.999958958199752
"Olfr639",1778.31963323827,-0.0333775629992951,0.220650367846927,-0.15126901135488,0.8797635133116,0.999958958199752
"Sars",2507.80132594432,0.136178174924241,0.102873808001211,1.32374000311759,0.185589407977417,0.999958958199752
"Podxl2",35.2767303670916,-0.25386603970206,0.204437648968077,-1.24177733887803,0.214318725937586,0.999958958199752
"Cfap70",2.22468605875628,-0.498116595316632,0.574635158501663,-0.866839746832496,0.386029820844166,0.999958958199752
"Serinc3",24916.4844999513,-0.0469941749501768,0.119267473214062,-0.394023397023188,0.69356376536697,0.999958958199752
"Pcdhgb1",66.2001636198912,0.0702000822975457,0.187762502650154,0.373877005827651,0.708495824567531,0.999958958199752
"Col24a1",73.4689456978369,-0.100784200417532,0.235794727603868,-0.42742346888624,0.669070916557198,0.999958958199752
"Erdr1",127.231742663532,0.137955231025327,0.366425968682648,0.376488684798446,0.706553625991907,0.999958958199752
"Frrs1l",55.2447596859334,-0.254067088557278,0.237987452274132,-1.06756505912179,0.285716751912276,0.999958958199752
"A730090N16Rik",2.83265696596645,-0.198193506865464,0.453339762345011,-0.437185359255185,0.661976926657211,0.999958958199752
"Spred1",899.555415785061,0.140780846988002,0.124211077139395,1.13340009788348,0.257046273015707,0.999958958199752
"Mrpl21",631.594294568064,0.055440973451579,0.0952727985984714,0.581918178820755,0.560621795030379,0.999958958199752
"Sptssb",141.24525835566,2.35796412298594,0.578258884033109,4.07769631923361,4.54841205044802e-05,0.0476611559086265
"Gm43721",38.1536346754938,0.189785614719241,0.254590547178745,0.745454286588237,0.455997136454723,0.999958958199752
"Tkfc",4715.15587595478,-0.178395590122274,0.223843738559226,-0.796964843736618,0.42547144940365,0.999958958199752
"Capza1",4064.24231901455,-0.0397783806878768,0.146562513435808,-0.271408969151576,0.786076504469362,0.999958958199752
"Cntn4",0.48746823838626,-0.584720776262833,1.29140719769701,-0.452778006275306,0.650708602335695,NA
"Gm24893",3.25679644801544,-0.259271243680086,0.550785182804476,-0.470730244339426,0.637833383589566,0.999958958199752
"Olfr1033",74.2712501343634,0.0545811756613028,0.347462416314561,0.15708512086064,0.875177763830964,0.999958958199752
"Tmbim1",3950.43316370698,-0.011307836667629,0.163815298675431,-0.0690279647814418,0.94496735990715,0.999958958199752
"9530022L04Rik",2.52205362379118,-0.0798869120697321,0.517061377235707,-0.154501797246625,0.877214094237011,0.999958958199752
"Sys1",672.064624658187,-0.111723463348919,0.110007002242316,-1.01560319862932,0.309818381071755,0.999958958199752
"Agtr2",0.723726266076702,1.33749723303697,1.27602961219538,1.04817099874026,0.294559829712061,NA
"Ighg3",21.4298490231859,0.351730547218611,0.444536415788436,0.791229997647721,0.428809789470316,0.999958958199752
"Myo1c",2212.54929579406,0.0802414680704907,0.131339069817865,0.610948959679447,0.541233370814556,0.999958958199752
"Gm14325",364.534338992742,-0.00925506904379613,0.186413943437328,-0.0496479441029992,0.96040293984586,0.999958958199752
"Gm25323",0.390212143958672,0.100189180778899,1.05092248454799,0.0953345106342375,0.924049131954713,NA
"Nebl",102.485336555976,-0.318403065634495,0.152889770852855,-2.0825661773078,0.0372907848798935,0.891768116012639
"Tent4b",1585.51009392364,-0.0812651213831314,0.135902512829378,-0.597966289888675,0.549862426315474,0.999958958199752
"Padi4",6.12192022694412,-0.630901983087965,0.577040716138189,-1.09334049650818,0.274244328669135,0.999958958199752
"Pkd2",827.980141459284,-0.00761387191413933,0.122827264702728,-0.0619884512821054,0.95057202885663,0.999958958199752
"Palmd",91.0993459788929,-0.213340181313484,0.298551839871326,-0.714583374885356,0.474866520661192,0.999958958199752
"Gm28036",332.89162007642,-0.372731416024116,0.250787746736415,-1.48624253327603,0.137214980923564,0.999958958199752
"Vmn2r8",61.4134978441831,0.36842972889426,0.631878539660088,0.5830704886614,0.559845849325056,0.999958958199752
"9830132P13Rik",52.0171403176638,0.288252962728076,0.289619005999626,0.995283309302046,0.319598493138088,0.999958958199752
"Rps27",5307.18417770901,-0.156853942785686,0.326034078751889,-0.481096771804188,0.630447722330313,0.999958958199752
"Gm42462",68.4908580016147,0.0578008213038215,0.175600910590469,0.329160145636277,0.742034645085434,0.999958958199752
"Olfr147",16.581375052388,-0.08152265109684,0.289161719993705,-0.281927535562503,0.777999075261252,0.999958958199752
"Gm35667",11.9966372344125,0.0232754546539642,0.466447907537659,0.0498993655622414,0.960202582883424,0.999958958199752
"Olfr1302",0.429011518500386,-0.887574043694993,1.79089825291819,-0.495602719053822,0.620174734041207,NA
"Fbh1",2015.07734871977,0.0444507535370019,0.104206894333401,0.4265625016593,0.669698015014264,0.999958958199752
"Mcts2",181.982029496653,0.0343301191801438,0.0888138642197919,0.386540091254057,0.699096716830171,0.999958958199752
"Obox7",0.575499687785885,-1.1453896639364,1.51715062157038,-0.754961074827775,0.450272338174852,NA
"Pank2",1221.62506856944,-0.0221286356256406,0.0701543567181178,-0.315427817470469,0.752436848745618,0.999958958199752
"Ccm2l",61.0362575576859,-0.41867780668777,0.217932723687189,-1.92113327270999,0.0547149078461486,0.960336488205393
"Smcp",0.521580797765492,-1.41995944644039,1.51967527561503,-0.93438346285243,0.350106125058438,NA
"Flg2",0.962834471686099,-1.39866423859837,1.21025193266518,-1.15568023553433,0.247811975391489,NA
"Gm26355",0.589302137151401,0.0621167709404259,0.972554473628305,0.0638697087153248,0.949073971959194,NA
"Colec12",1026.94844201174,-0.0203660102807508,0.086941986499396,-0.234248274059073,0.814792240075621,0.999958958199752
"Olfr1062",0.888621448962892,-0.083090657515901,1.1576978260836,-0.0717723188588769,0.942783102342153,NA
"Olfr1065",2.28209379143437,0.0608427790735239,0.636537375318011,0.0955839852186638,0.923850984900167,0.999958958199752
"Chil3",10.9162678424248,-1.90146872684224,0.707865533101782,-2.68620046876733,0.00722697137390074,0.520391021584918
"Efcab3",2.5295605862807,-0.56385575917656,0.716542946427429,-0.78691132469848,0.431333777664692,0.999958958199752
"Gm49188",1.68812807620051,0.0805935639640361,0.779458168661046,0.103396907241962,0.917647966655404,NA
"Gm36999",5.47453651034168,-0.278033056488102,0.478168780308276,-0.581453804468067,0.560934643942932,0.999958958199752
"Pid1",244.691682784921,-0.124209509739993,0.156107719033885,-0.795665393797936,0.42622654628995,0.999958958199752
"Ppp1r1a",42.26407163143,-0.785510318835782,0.306081198245664,-2.56634619616629,0.0102776193374947,0.588732282363293
"Gm42478",20.7641797262373,0.0430445956393583,0.239368786836778,0.17982543258119,0.85728961676629,0.999958958199752
"Nlgn1",24.4431699176885,-0.23383023336743,0.276508709706926,-0.845652325437664,0.397746726117016,0.999958958199752
"Gm48600",73.4395107100009,0.248136875643353,0.270103576766269,0.918673046148054,0.358266612193814,0.999958958199752
"Mfsd4b1",334.779515505068,-0.0963926992480799,0.32297034498589,-0.298456811111532,0.765354534549555,0.999958958199752
"Plxnd1",1135.57569970234,0.113359391288915,0.273757364890353,0.414087092540207,0.678810325290226,0.999958958199752
"Fbxw11",1630.70570551112,0.0137961720295413,0.0967215759552545,0.142637998743153,0.886576085651154,0.999958958199752
"Gm10683",5.24340134699957,-0.37229112783716,0.389268617065212,-0.956386185570136,0.338877161450955,0.999958958199752
"Gm48871",72.6788675887401,0.118467834485805,0.203696114574666,0.581591036889317,0.560842181690647,0.999958958199752
"Atoh1",335.884809408975,-0.0669640171029999,0.329669277454178,-0.203124833530499,0.839037461968026,0.999958958199752
"0610030E20Rik",956.458100867797,0.0492338101891672,0.119339201868926,0.41255353997794,0.679933746526136,0.999958958199752
"Gm31356",3.95519018676532,0.553693500096526,0.497480407163103,1.11299559163341,0.265710322806967,0.999958958199752
"Ehmt1",1637.16542461049,0.0354975981753206,0.0601389239519869,0.590259948842132,0.555016386306444,0.999958958199752
"Anapc15-ps",2.56720752451355,0.193261392501709,0.549987630499441,0.35139225281523,0.725294093659926,0.999958958199752
"Olfr1085",1.71161992354011,-1.48386409699959,0.958812924351824,-1.54760543930163,0.121717321036463,NA
"Gm49890",329.679486362671,-0.408295838360626,0.256454393961701,-1.59207971465523,0.111366794418999,0.999958958199752
"Olfr1087",1.13370575949074,-1.1187304191069,1.00847544418593,-1.10932836843634,0.267288551376507,NA
"Selenot",4229.92815268369,0.0639690372427184,0.0840921209043676,0.760701913030189,0.446835131927044,0.999958958199752
"Gm48809",32.857071568093,1.07107034147766,0.372462578210871,2.87564551215468,0.00403202251163961,0.423808009010831
"Gm10032",7.10438490509017,-0.191351201778598,0.443012587822349,-0.431931748755028,0.665791018932157,0.999958958199752
"Sell",46.7921278271755,-0.938804863454206,0.329621839981117,-2.84812700368394,0.00439773706533257,0.431408649221752
"Gm43520",283.559564436638,-0.352080624585471,0.283959153022521,-1.23989884051227,0.215012812817126,0.999958958199752
"Ddx20",464.123134058294,0.00870246002548469,0.104865708443028,0.0829867089508348,0.933862107878784,0.999958958199752
"Gal3st1",674.584986501596,0.0816261961219688,0.165407767189659,0.493484662230975,0.621670174598421,0.999958958199752
"Gcfc2",177.570678342529,0.00467331945969635,0.126276845718492,0.0370085222916839,0.970478210590739,0.999958958199752
"Gm42640",14.125377840091,-0.033385977463161,0.306188591458725,-0.109037300521569,0.913172905159859,0.999958958199752
"B230216N24Rik",19.2099643427577,0.340412793270655,0.246874434065607,1.37889042483918,0.167928540841118,0.999958958199752
"Qrfpr",1.23389624705981,-0.882372806018919,0.804039851125686,-1.09742421943833,0.272455990866796,NA
"AC133103.1",101.749653861461,-0.283233290381627,0.29095740750272,-0.973452756582523,0.330328329527158,0.999958958199752
"Gm42996",4.17312162419533,0.429682787338394,0.519894263068349,0.826481109451874,0.408531229660416,0.999958958199752
"Gm15494",0.442986366914852,0.0193724331346831,1.12626803020927,0.0172005531676891,0.986276620891172,NA
"Zcchc10",66.8034615478218,0.0874236465954013,0.141808617328495,0.6164903673864,0.537570927473121,0.999958958199752
"Gm28017",46.8250346286926,0.0926147203238497,0.444281909792196,0.208459354933377,0.834870315544588,0.999958958199752
"Olfr1116",248.253556873208,-0.0721586709259359,0.186095765764544,-0.387750202856491,0.698200900161846,0.999958958199752
"Phlda2",10.0915179660395,0.728631457283452,0.362148554228291,2.01196842780749,0.044223265234779,0.918238860627298
"Rad51c",71.1790581139917,0.113853708435781,0.150261894458028,0.757701803550619,0.44862951906957,0.999958958199752
"Olfr1124",23.358139927251,0.141978743050063,0.202618720790272,0.700718781049966,0.483478532973049,0.999958958199752
"Nfkbia",2110.16525320538,0.0348202815207631,0.161157372062818,0.216063845389527,0.828937981261144,0.999958958199752
"Gm10053",4022.57288276101,0.12733658233278,0.237684951505385,0.535736829472335,0.592140446137102,0.999958958199752
"Lrif1",447.754121514645,-0.0177248520867271,0.131260012925286,-0.135036190319562,0.892583260638452,0.999958958199752
"Fam210a",2611.47849907657,0.145272081051922,0.0936121419960414,1.55185083851692,0.120697918296551,0.999958958199752
"Gm33460",0.59043869361179,1.01954359879958,1.12366674689009,0.907336273518208,0.364228997731202,NA
"Fndc11",5.01486271373658,0.696154400322288,0.405940958898248,1.71491539610021,0.0863607394740192,0.999958958199752
"Sgk2",384.314353208169,0.150123598391243,0.336428109482311,0.446227869075062,0.655432653700443,0.999958958199752
"E130006D01Rik",0.7999889105397,0.238985885386179,1.20321642997219,0.198622524953139,0.842558032296898,NA
"Olfr1130",0.698150337685476,-0.206317758709044,1.12016581037174,-0.184185016895467,0.853868313184178,NA
"Olfr1419",18.5470013651664,-0.183187365600024,0.230319508011853,-0.795361917804186,0.426403005574445,0.999958958199752
"Gm37498",6.10427062028302,-0.0916118180974634,0.505946081053901,-0.181070318613069,0.856312381790067,0.999958958199752
"Ube2j2",1017.99155307619,-0.115281715820552,0.103838188598971,-1.11020538181552,0.266910534196597,0.999958958199752
"Gm35867",5.55470609840552,-0.121345008552113,0.439950661532354,-0.275815038280582,0.782690132703339,0.999958958199752
"Gm26647",13.480812665033,0.00905935374094524,0.375572139719494,0.0241214743663134,0.980755714237672,0.999958958199752
"Eif3f",1931.65246969767,0.0672188961832479,0.131074422570558,0.512830000430204,0.608070242197613,0.999958958199752
"Krt222",52.5108736360669,-0.350104906889779,0.245198180503746,-1.42784463641006,0.153336581869027,0.999958958199752
"Nr1h5",13.329269342674,0.199654075174813,0.333228209867328,0.59915118007057,0.549072074876522,0.999958958199752
"Selenop",62191.7125552403,-0.334675905013172,0.574714003899258,-0.582334696462064,0.560341259084888,0.999958958199752
"Csf3r",108.482506920766,-0.0154417139322489,0.188774004297416,-0.0818000020168046,0.934805754471885,0.999958958199752
"Wdr5",789.686731214189,-0.0213337710042808,0.069909928856805,-0.305160816970338,0.760243673451954,0.999958958199752
"Naprt",2686.35042782342,-0.200847723429453,0.196855214574347,-1.02028144829051,0.307594999140002,0.999958958199752
"Map2k7",837.911484250743,0.016343058445396,0.0932099926618507,0.17533590528953,0.860815700400493,0.999958958199752
"Creb3",1339.2342489736,0.011436451829795,0.0956782562323824,0.119530312112067,0.904855226586961,0.999958958199752
"Rps20",8838.02424942317,-0.0815608764514911,0.139638131910365,-0.584087421792822,0.559161496874488,0.999958958199752
"Snora61",10.0017763238578,0.0719014032272968,0.698334686162752,0.102961237143159,0.917993735676097,0.999958958199752
"9230111E07Rik",15.8871125181024,0.452061944256122,0.249789623276174,1.80977071155718,0.0703313516321242,0.994120988095421
"Il18rap",105.067013072672,-0.201403458750912,0.227638183113782,-0.884752531389884,0.37629011639846,0.999958958199752
"Gm43502",0.774951673731844,1.0907192368463,1.04427824770017,1.04447185340536,0.296267134945239,NA
"Gm47950",0.493627243318864,0.967229358565045,1.05267101545892,0.918833466829492,0.358182684595881,NA
"Gzma",2226.46340847058,-0.376961149681455,0.306372328093537,-1.23040207980653,0.218546574919986,0.999958958199752
"Clk4",1052.83311471296,0.0375146753287869,0.0758021013401039,0.494902841287585,0.620668704973505,0.999958958199752
"Gm43318",103.714730909502,-0.013805176974329,0.275462315615362,-0.0501163904888015,0.960029638429502,0.999958958199752
"Olfr1135",5.00600907967356,-0.116449149803969,0.403928309560861,-0.288291627617211,0.773123515427778,0.999958958199752
"Osgep",599.11283637997,-0.0265253333871297,0.0984696671377646,-0.269375678400733,0.787640600472616,0.999958958199752
"Pf4",83.3605022525268,-0.133135707288426,0.229550811952209,-0.579983604310419,0.561925674445084,0.999958958199752
"Atg7",513.633341242913,-0.0241844914364248,0.0722352265971859,-0.334801904495818,0.737774523767712,0.999958958199752
"Gm15952",17.8383949760533,-0.132841439100287,0.225418100546369,-0.589311323173721,0.555652450408092,0.999958958199752
"Gm45397",0.705300866498868,0.8682430969939,1.33072930772157,0.652456582984917,0.514106672622901,NA
"Gm36569",1.3097620782493,-0.0132237799767452,0.733605757635068,-0.0180257309039869,0.985618326451019,NA
"Hint1",3694.75076048222,0.0981427272891001,0.151403944741455,0.648217769072618,0.516844110732501,0.999958958199752
"Abcg3",415.365588943231,-0.326605790573983,0.1632354721998,-2.00082608377068,0.0454111354319519,0.918449611403022
"Adh1",17542.7497520814,0.308333266264373,0.309235786179268,0.997081450610727,0.318724975970344,0.999958958199752
"Rusc1",503.577113606043,-0.0172165499690751,0.0999321040800189,-0.172282472460394,0.863215463272143,0.999958958199752
"Ugt2b34",19786.1583091996,0.0677286072173408,0.270222741503868,0.250639923347722,0.80209251233962,0.999958958199752
"Olfr152",32.9795444475442,0.0501883827849985,0.426736203518499,0.117609854451505,0.906376796418833,0.999958958199752
"Gm16894",4.19427212882961,-0.105633690236418,0.451469846776222,-0.233977287720782,0.81500261107901,0.999958958199752
"Olfr1148",0.487090800186551,-0.487281220359293,1.13259783685798,-0.43023322533539,0.667025995246362,NA
"Olfr381",13.2545779392259,0.152860997260905,0.256610149575864,0.595693496588347,0.551380003570177,0.999958958199752
"Mettl5os",1.17552907513547,0.279801379724813,0.828662242761985,0.337654312319356,0.735623708070611,NA
"Arl2",263.025024272232,-0.111896957529991,0.0943232849024953,-1.18631319557692,0.235498637435407,0.999958958199752
"Gm31401",2.66127541448538,0.236124083856758,0.757297905819172,0.31179814712592,0.755193932281258,0.999958958199752
"Gm38244",24.7936350926041,0.223023019709962,0.279526773533694,0.797859242213443,0.424952177808265,0.999958958199752
"Gm48381",31.8145436088566,0.354837995233301,0.324066911485461,1.09495287132769,0.273537284173262,0.999958958199752
"Fut9",3.08646060362478,1.25502663298325,0.737658972994878,1.70136428746724,0.0888746029993631,0.999958958199752
"Gm16070",15.9512942995083,-0.210870409879801,0.262921721340282,-0.80202734412683,0.422537141054135,0.999958958199752
"Itpka",350.346780615049,-0.182872255285614,0.153327625291197,-1.19268954265943,0.232990982638621,0.999958958199752
"Gm13783",4.39193493126316,-0.324627528846574,0.404382450339032,-0.802773534248107,0.42210564177985,0.999958958199752
"Sult1a1",468.174103187999,-0.355347785540233,0.266338824152347,-1.33419446703336,0.182140132382177,0.999958958199752
"Dcaf8l",0.516211865668793,-1.29591471004149,1.10064346498902,-1.1774155312451,0.239029693791481,NA
"Wdr54",14.5644051616654,-0.151577366125263,0.271282794610534,-0.558743013329963,0.576337119323606,0.999958958199752
"Olfr661",0.350454924392583,0.240364547439584,1.7891000543276,0.134349415986084,0.893126279095155,NA
"Olfr1167",104.309419931968,0.0618036587176305,0.219934995921741,0.281008751966067,0.778703687104615,0.999958958199752
"Shank1",348.07101434594,-0.51179325905123,0.38720554664291,-1.32176117694723,0.18624768991267,0.999958958199752
"Gm42966",5.59361145885442,-0.0718995147077939,0.362185439405846,-0.198515751560148,0.842641562022334,0.999958958199752
"Fam168a",882.355753592862,0.0652411000191968,0.0811191682881892,0.804262437546413,0.421245426120655,0.999958958199752
"Taf10",1051.40428115879,-0.0480109338458394,0.108019219217553,-0.44446658838687,0.656705279945578,0.999958958199752
"Zbtb33",847.705999429073,0.20382788202058,0.108844861338215,1.87264588805184,0.061117300225929,0.980858732948259
"Otop2",2.35609544579467,-1.92677621715526,0.801663160272582,-2.40347356924835,0.0162401409510017,0.68347386248562
"4933433G08Rik",0.472819326499482,-1.57002538063238,1.51512818360157,-1.03623270798139,0.300093591043471,NA
"Mmp2",830.71857331388,-0.116138527490403,0.0980834199820851,-1.18407909829833,0.236381753205016,0.999958958199752
"Tmem98",1635.42164066274,-0.184901379033937,0.181974330165219,-1.01608495476291,0.309588932918396,0.999958958199752
"Gm26685",11.8012550575509,0.359694267078963,0.37120076726272,0.969001949353157,0.332544216570907,0.999958958199752
"4930526F13Rik",0.407054372401201,-1.80369570925131,1.67663720238889,-1.07578175331037,0.282024874614049,NA
"Fcgr3",568.4095527532,-0.244532527501796,0.124235396077783,-1.96829997908724,0.0490335323656548,0.935736772868742
"Sphkap",81.6612994166245,-0.182636047902492,0.149290385540182,-1.22336108411573,0.221193345046472,0.999958958199752
"Bcl7c",261.815829292627,-0.115918352853169,0.107137048119806,-1.0819632880266,0.279268841062491,0.999958958199752
"D930048N14Rik",109.721370924494,0.0395607673525347,0.204136738237347,0.193795431895938,0.846336064025226,0.999958958199752
"2900064F13Rik",0.967105046232105,-0.031508178038449,0.916660111826442,-0.034372803650929,0.972579870194879,NA
"Acbd4",2162.20360334161,-0.312594791252397,0.2220356194146,-1.4078587574217,0.159172897530081,0.999958958199752
"Ccz1",1411.35179636989,-0.0357555108139897,0.0996977410789614,-0.358639126895272,0.719865072353739,0.999958958199752
"Aknaos",0.723872966458818,1.8248727427259,0.990167880428389,1.84299327295528,0.0653299926707717,NA
"Dlx4os",0.964115160315106,0.238746527135249,0.843516288191231,0.283037245963795,0.777148285703229,NA
"Gpd2",6131.88359841872,0.143116600306033,0.206188278030787,0.694106385061637,0.487615494648735,0.999958958199752
"Gm45033",1282.91974864813,0.0483077360090309,0.175946450885844,0.274559309186483,0.783654831795084,0.999958958199752
"Mcpt9",1.92121479324432,-0.646032404046336,0.77910258282336,-0.829200696146076,0.406990851125203,NA
"B4galnt1",4634.77495072221,0.0328125428008838,0.182506693067052,0.179788161461173,0.857318877959364,0.999958958199752
"1700037H04Rik",319.919477228163,0.116817919978061,0.0962022107651501,1.21429558685755,0.224634870268887,0.999958958199752
"Sema4c",234.096307464854,0.00308715450258676,0.143410970850934,0.02152662717691,0.982825562966275,0.999958958199752
"Rmnd5b",391.748328278784,-0.0864909470210985,0.083401542916267,-1.03704252939221,0.299716037039232,0.999958958199752
"Ttc22",926.003742884999,-0.199369118120154,0.227489550484124,-0.876388026157131,0.380819125481309,0.999958958199752
"Gm42611",316.557019227427,0.05207357124844,0.148929912756807,0.349651525905832,0.726600236672544,0.999958958199752
"Stat6",3606.56344061151,-0.0699528933886945,0.108203090028826,-0.64649626336973,0.517958016266437,0.999958958199752
"Necab3",2.09024239401992,0.130363657643687,0.505130640178888,0.258079093355967,0.796345866252086,NA
"Heatr4",0.556901662061748,-0.312537991020003,1.25939747060931,-0.24816469646298,0.804006980219073,NA
"Gm44235",2.99163093369985,-0.77813027858216,0.464616809619097,-1.67477857553214,0.0939776839324491,0.999958958199752
"Copa",11085.4838206467,-0.117441395163004,0.121073803165006,-0.969998398439239,0.332047290434137,0.999958958199752
